timestamp,pos,vel,start,setSpeed,waterValve,torque,waterFlow,waterTemp,P0,P1,P2,P3,T0,T1,waterPump,solenoidValve,mixer
1761226483413332500,"[1573.6510119897691,625,76.83955623598467,180,0]","[-10499.997789200395,0,-6.805403093690984,0,0]",true,0,38,12503,6123,18565,13043,7520,5422,32770,236,236,false,false,false
1761226483606808600,"[1538.6510192494704,625,76.81701340928088,180,0]","[-10499.99782208819,0,-6.762848010985181,0,0]",true,0,38,10942,4436,18499,12968,7509,5463,32770,236,236,false,false,false
1761226483809362200,"[1503.6510265091715,625,76.79447058257708,180,0]","[-10499.99782208819,0,-6.762848011334427,0,0]",true,0,38,12415,3122,18565,12779,7240,5300,32770,236,236,false,false,false
1761226484011490300,"[1468.6510393560627,625,76.76469886326066,180,0]","[-10499.99573129788,0,-9.467985330498777,0,0]",true,0,38,12064,2268,18521,13051,7481,5409,32770,236,236,false,false,false
1761226484209323300,"[1433.651053585073,625,76.73313891215967,180,0]","[-10499.995731295086,0,-9.467985330149531,0,0]",true,0,38,10574,56,18608,12858,7356,5390,32770,236,236,false,false,false
1761226484405938400,"[1398.651067814083,625,76.70157896105869,180,0]","[-10499.99573129788,0,-9.467985330498777,0,0]",true,0,38,13011,34,18565,12767,7240,5279,32770,236,236,false,false,false
1761226484590374000,"[1363.6510820430933,625,76.6700190099577,180,0]","[-10499.99573129788,0,-9.467985330149531,0,0]",true,0,38,12976,56,18455,13045,7483,5398,32770,236,236,false,false,false
1761226484783826400,"[1328.651097864952,625,76.6368103546206,180,0]","[-10499.994424550794,0,-10.820553316385485,0,0]",true,0,38,12643,34,18543,12790,7260,5324,32770,236,236,false,false,false
1761226484985353700,"[1293.6511164497783,625,76.60074184356539,180,0]","[-10499.994424550794,0,-10.820553316385485,0,0]",true,0,38,13257,56,18521,13023,7442,5355,32770,236,236,false,false,false
1761226485185557500,"[1258.6511365773597,625,76.56334252521555,180,0]","[-10499.991290610284,0,-13.523945505847223,0,0]",true,0,38,11977,56,18499,13073,7551,5445,32770,236,236,false,false,false
1761226485385264000,"[1223.6511656086575,625,76.51826270686328,180,0]","[-10499.991290613078,0,-13.523945505847223,0,0]",true,0,38,11942,34,18521,12810,7253,5287,32770,236,236,false,false,false
1761226485579497500,"[1188.6511946399557,625,76.47318288851102,180,0]","[-10499.991290610284,0,-13.523945505847223,0,0]",true,0,38,14554,99,18521,13000,7436,5360,32770,236,236,false,false,false
1761226485773979600,"[1153.6512293457772,625,76.42390744851265,180,0]","[-10499.989458926953,0,-14.878253773902543,0,0]",true,0,38,10802,56,18499,12972,7494,5430,32770,236,236,false,false,false
1761226485968424700,"[1118.6512644826894,625,76.3743132692657,180,0]","[-10499.989458926953,0,-14.878253774251789,0,0]",true,0,38,13204,56,18543,12807,7266,5310,32770,236,236,false,false,false
1761226486160259300,"[1083.6512952814367,625,76.32792643988333,180,0]","[-10499.991288366728,0,-13.525687605841085,0,0]",true,0,38,15010,56,18499,12900,7374,5352,32770,236,236,false,false,false
1761226486356274200,"[1048.6513243202146,625,76.28284081453076,180,0]","[-10499.991288366728,0,-13.52568760549184,0,0]",true,0,38,11731,34,18543,12916,7395,5385,32770,236,236,false,false,false
1761226486557042700,"[1013.6514022153348,625,76.21328602943733,180,0]","[-10499.961581862532,0,-28.403863612096757,0,0]",true,0,38,11608,78,18521,12756,7176,5256,32770,236,236,false,false,false
1761226486753372700,"[978.6515302758022,625,76.11860648406439,180,0]","[-10499.961581859738,0,-28.40386361174751,0,0]",true,0,38,12941,34,18521,13028,7432,5352,32770,236,236,false,false,false
1761226486947474000,"[943.6516813666389,625,76.01647757270376,180,0]","[-10499.936492688954,0,-36.519165954203345,0,0]",true,0,38,11801,34,18477,12822,7281,5321,32770,236,236,false,false,false
1761226487146894800,"[908.651893057673,625,75.89474701952301,180,0]","[-10499.936492691748,0,-36.51916595455259,0,0]",true,0,38,15045,78,18477,12964,7361,5311,32770,236,236,false,false,false
1761226487345596400,"[873.6521047487071,625,75.77301646634228,180,0]","[-10499.936492688954,0,-36.5191659538541,0,0]",true,0,38,13081,56,18521,13042,7480,5377,32770,236,235,false,false,false
1761226487548299500,"[838.6523164397413,625,75.65128591316154,180,0]","[-10499.936492688954,0,-36.519165954203345,0,0]",true,0,38,12134,34,18499,12854,7269,5269,32770,236,235,false,false,false
1761226487745383000,"[821.1524222852584,625,75.59042063657115,180,0]","[-10499.936492690353,0,-36.51916595455259,0,0]",true,0,38,13835,56,18477,12953,7382,5324,32770,236,235,false,false,false
1761226487945394400,"[786.152628736352,625,75.47022518639169,180,0]","[-10499.94112494914,0,-35.162090320838615,0,0]",true,0,38,11801,56,18521,12991,7484,5403,32770,236,235,false,false,false
1761226488150098200,"[751.1528249865205,625,75.35301821865656,180,0]","[-10499.941124950536,0,-35.16209032048937,0,0]",true,0,38,11994,99,18477,12798,7222,5266,32770,236,235,false,false,false
1761226488340124200,"[698.6531707912092,625,75.16319828603987,180,0]","[-10499.91628210014,0,-41.92933205526788,0,0]",true,0,38,12678,78,18499,12835,7312,5303,32770,236,235,false,false,false
1761226488539649300,"[663.653449850875,625,75.02343384585562,180,0]","[-10499.916282101534,0,-41.92933205526788,0,0]",true,0,38,10030,78,18521,12794,7279,5318,32770,236,235,false,false,false
1761226488735829000,"[628.6537681171361,625,74.87458400775692,180,0]","[-10499.887098911686,0,-48.69199221418239,0,0]",true,0,38,12801,78,18499,12768,7152,5204,32770,235,235,false,false,false
1761226488935859200,"[593.6541444540968,625,74.71227736704205,180,0]","[-10499.887098911686,0,-48.69199221453164,0,0]",true,0,38,12503,34,18565,13024,7413,5313,32770,235,235,false,false,false
1761226489140148700,"[558.6545287422877,625,74.54830247226677,180,0]","[-10499.874206118286,0,-51.39703978272155,0,0]",true,0,38,13660,34,18543,12749,7163,5232,32770,235,235,false,false,false
1761226489333053400,"[523.6549480552277,625,74.37697900632472,180,0]","[-10499.874206118286,0,-51.39703978272155,0,0]",true,0,38,14098,56,18521,13013,7364,5256,32770,235,235,false,false,false
1761226489522632000,"[489.2668300892718,625,74.20864865946058,180,0]","[-7193.824977604208,0,-35.213879833579995,0,0]",true,0,38,11942,56,18586,13051,7455,5337,32770,235,235,false,false,false
1761226489718151700,"[476.938271861408,623.4819385070688,74.16819185860194,163.64152728099248,0]","[-10101.913516657893,-2863.0698528438807,-31.19423118280247,-16042.747465563358,0]",true,0,38,11468,34,18586,12846,7237,5245,32770,235,235,false,false,false
1761226489914897400,"[452.2987667918511,600.4276131062743,74.06421108799181,110.16570239578141,0]","[-3711.49456256954,-9821.9465378467,-31.19423118280247,-16042.747465563358,0]",true,0,38,14625,56,18608,12912,7317,5269,32770,235,235,false,false,false
1761226490108609300,"[456.16086179844564,566.9061072940575,73.96023031738169,56.68987751057034,0]","[5684.033135341946,-8828.227058511693,-31.19423118280247,-16042.747465563358,0]",true,0,38,12345,78,18608,13000,7455,5349,32770,235,235,false,false,false
1761226490309830000,"[485.2584654222141,550.067052978204,73.856663329747,3.4268552984507057,0]","[8909.783306872008,-604.5452722474001,-26.53114730771631,-13644.590044099257,0]",true,0,38,13906,56,18565,12832,7242,5249,32770,235,235,false,false,false
1761226490504220700,"[512.3497328007581,550,73.96523771490756,0,0]","[10499.887098911686,0,48.69199221453164,0,0]",true,0,38,11977,34,18543,12916,7362,5287,32770,235,235,false,false,false
1761226490692031000,"[547.3493564637976,550,74.1275443556224,0,0]","[10499.887098911686,0,48.69199221418239,0,0]",true,0,38,10416,56,18565,12906,7374,5347,32770,235,235,false,false,false
1761226490891614200,"[582.3489902698655,550,74.2876329588362,0,0]","[10499.893283985091,0,47.339464761083946,0,0]",true,0,38,14169,78,18630,12753,7194,5240,32770,235,235,false,false,false
1761226491085898500,"[617.3486345498159,550,74.44543117470612,0,0]","[10499.893283985091,0,47.339464761083946,0,0]",true,0,38,12152,78,18630,12977,7344,5269,32770,235,235,false,false,false
1761226491282920700,"[652.3482998311549,550,74.59828897266081,0,0]","[10499.91628210014,0,41.929332055617124,0,0]",true,0,38,11082,56,18608,12743,7162,5220,32770,235,235,false,false,false
1761226491478722300,"[687.348020771489,550,74.73805341284503,0,0]","[10499.91628210014,0,41.92933205491863,0,0]",true,0,38,14432,78,18565,12930,7229,5184,32770,235,235,false,false,false
1761226491672634000,"[722.347748730938,550,74.87579961628174,0,0]","[10499.95392757561,0,31.104963978985325,0,0]",true,0,38,12327,56,18608,13066,7426,5289,32770,235,235,false,false,false
1761226491863198200,"[757.3475951561909,550,74.97948282954563,0,0]","[10499.95392757561,0,31.104963978985325,0,0]",true,0,38,10732,56,18586,12766,7162,5192,32770,235,235,false,false,false
1761226492051805400,"[792.3474415814437,550,75.08316604280952,0,0]","[10499.95392757561,0,31.104963978985325,0,0]",true,0,38,15256,56,18630,13003,7325,5204,32770,235,235,false,false,false
1761226492242540800,"[827.3472259481468,550,75.20574292497076,0,0]","[10499.931701375172,0,37.87171037471853,0,0]",true,0,38,13660,56,18586,13071,7445,5287,32770,235,235,false,false,false
1761226492428438800,"[862.3469982860657,550,75.33198195955298,0,0]","[10499.931701375172,0,37.871710374369286,0,0]",true,0,38,11398,56,18586,12720,7061,5119,32770,235,235,false,false,false
1761226492615604000,"[897.3467805200613,550,75.45542742162073,0,0]","[10499.936492688954,0,36.519165954203345,0,0]",true,0,38,14642,56,18608,12991,7361,5220,32770,235,235,false,false,false
1761226492802771000,"[932.3465688290272,550,75.57715797480145,0,0]","[10499.936492691748,0,36.519165954203345,0,0]",true,0,38,10924,34,18652,13055,7449,5292,32770,235,235,false,false,false
1761226492996286200,"[967.3463907250851,550,75.6880245015106,0,0]","[10499.961581859738,0,28.40386361174751,0,0]",true,0,38,12555,56,18630,12849,7207,5175,32770,235,235,false,false,false
1761226493182936600,"[1002.3462626646178,550,75.78270404688354,0,0]","[10499.961581859738,0,28.403863611398265,0,0]",true,0,38,12205,56,18630,13042,7432,5272,32770,235,235,false,false,false
1761226493369488000,"[1019.8461986343842,550,75.83004381957004,0,0]","[10499.961581859738,0,28.403863612096757,0,0]",true,0,38,13029,34,18630,13006,7449,5311,32770,235,235,false,false,false
1761226493560758000,"[1054.8461295311492,550,75.89698487110316,0,0]","[10499.987455255352,0,16.230819201562554,0,0]",true,0,38,13011,56,18674,12909,7281,5214,32770,235,235,false,false,false
1761226493757015300,"[1089.8460877153318,550,75.95108760177558,0,0]","[10499.987455255352,0,16.230819201562554,0,0]",true,0,38,12169,34,18608,12929,7338,5258,32770,235,235,false,false,false
1761226493949560300,"[1124.8460388688707,550,76.00938870851013,0,0]","[10499.982925216667,0,18.935947565711103,0,0]",true,0,38,12941,78,18630,12865,7282,5246,32770,235,235,false,false,false
1761226494146020900,"[1159.845981952934,550,76.07250853372936,0,0]","[10499.982925216667,0,18.935947565711103,0,0]",true,0,38,14063,56,18630,12777,7141,5144,32770,235,235,false,false,false
1761226494345949700,"[1194.8459304316868,550,76.13227785094648,0,0]","[10499.98946164269,0,14.87633746478241,0,0]",true,0,38,12029,56,18433,13025,7338,5214,32770,235,235,false,false,false
1761226494546851000,"[1229.8458953038253,550,76.18186564249639,0,0]","[10499.989461639896,0,14.87633746478241,0,0]",true,0,38,12520,56,18674,12826,7160,5163,32770,235,235,false,false,false
1761226494738391800,"[1247.3458777398944,550,76.20665953827138,0,0]","[10499.98946164269,0,14.876337465131655,0,0]",true,0,38,14379,34,18608,12927,7183,5121,32770,235,235,false,false,false
1761226494936531000,"[1282.345839072029,550,76.25863713369372,0,0]","[10499.987455255352,0,16.2308192019118,0,0]",true,0,38,13397,99,18652,13117,7444,5246,32770,235,235,false,false,false
1761226495136834300,"[1317.3457972562117,550,76.31273986436618,0,0]","[10499.987455255352,0,16.2308192019118,0,0]",true,0,38,10732,56,18608,12861,7198,5176,32770,235,235,false,false,false
1761226495337739500,"[1352.3457640283789,550,76.35982485484975,0,0]","[10499.99573129788,0,9.467985330149531,0,0]",true,0,38,13239,78,18674,13023,7326,5188,32770,235,235,false,false,false
1761226495528918800,"[1387.3457497993686,550,76.39138480595076,0,0]","[10499.99573129788,0,9.467985330498777,0,0]",true,0,38,12660,78,18696,13088,7481,5284,32770,235,236,false,false,false
1761226495725390300,"[1422.3457341885069,550,76.42420679400813,0,0]","[10499.991288366728,0,13.525687605841085,0,0]",true,0,38,11047,34,18674,12875,7211,5161,32770,235,236,false,false,false
1761226495917462000,"[1457.345705149729,550,76.46929241936073,0,0]","[10499.991288366728,0,13.525687605841085,0,0]",true,0,38,14747,99,18674,13033,7393,5230,32770,235,236,false,false,false
1761226496119315000,"[1509.8456655149816,550,76.5335366899549,0,0]","[10499.994424553588,0,10.820553316734731,0,0]",true,0,38,11626,56,18652,13025,7398,5263,32770,235,236,false,false,false
1761226496316583000,"[1544.8456469301555,550,76.56960520101008,0,0]","[10499.994424553588,0,10.820553316734731,0,0]",true,0,38,13888,34,18718,12860,7214,5160,32770,235,236,false,false,false
1761226496520210700,"[1579.8456290305153,550,76.60496449867496,0,0]","[10499.99573129788,0,9.467985330498777,0,0]",true,0,38,12643,78,18674,13032,7326,5194,32770,235,236,false,false,false
1761226496718292500,"[1614.845614801505,550,76.63652444977593,0,0]","[10499.99573129788,0,9.467985330149531,0,0]",true,0,38,9750,56,18696,12942,7282,5205,32770,235,236,false,false,false
1761226496918035700,"[1632.345607687,550,76.6523044253264,0,0]","[10499.995731295086,0,9.467985330149531,0,0]",true,0,38,14151,78,18696,13004,7247,5142,32770,235,236,false,false,false
1761226497119346200,"[1667.345599581299,550,76.6680196291111,0,0]","[10499.999912906438,0,-1.3523956612916663,0,0]",true,0,38,14467,78,18674,13096,7392,5209,32770,235,235,false,false,false
1761226497317633000,"[1702.3455992909858,550,76.66351164357407,0,0]","[10499.999912906438,0,-1.3523956609424204,0,0]",true,0,38,11258,34,18696,12900,7196,5137,32770,235,235,true,true,false
1761226497519370500,"[1737.3455912989773,550,76.6490388375256,0,0]","[10499.98945892416,0,-14.878253773902543,0,0]",true,0,38,15186,56,18630,13042,7357,5186,32770,235,235,true,true,false
1761226497717468700,"[1772.3455561620653,550,76.59944465827867,0,0]","[10499.98945892416,0,-14.878253773902543,0,0]",true,0,38,13713,78,18696,13085,7439,5232,32770,235,235,true,true,false
1761226497922332700,"[1807.3455208150374,550,76.54974173702361,0,0]","[10499.986307188869,0,-16.50938389613293,0,0]",true,0,38,13783,2728,18696,12912,7204,5126,32770,235,235,true,true,true
1761226498125944600,"[1842.3454159853895,550,76.46407923435238,0,0]","[10499.968551104888,0,-25.69875080161728,0,0]",true,0,38,14186,8467,18696,13043,7307,5168,32770,235,235,true,true,true
1761226498331233000,"[1877.3453111557417,550,76.37841673168117,0,0]","[10499.968551110476,0,-25.69875080161728,0,0]",true,0,38,10609,12585,18674,12880,7203,5150,32770,235,235,true,true,true
1761226498527586800,"[1912.3450093750594,550,76.23612709930093,0,0]","[10499.893283983693,0,-47.3394647607347,0,0]",true,0,38,12134,15257,18696,13021,7255,5129,32770,235,235,true,true,true
1761226498728321500,"[1947.3446536550098,550,76.07832888343097,0,0]","[10499.893283983693,0,-47.339464761083946,0,0]",true,0,38,13450,17163,18674,13143,7406,5186,32770,235,235,true,true,true
1761226498926655000,"[1976.369191482797,547.3410035391278,75.97020554768056,21.70606490151336,0]","[9791.119678527117,-3792.0850657266565,-29.411718096700497,16042.755325551001,0]",true,0,38,9977,18477,18718,12886,7176,5126,32770,235,235,true,true,true
1761226499127242200,"[1998.7528518212937,522.0906587272884,75.87216648735775,75.18191598668335,0]","[2779.9552536718547,-10125.106542279013,-29.411718096700497,16042.755325551087,0]",true,0,38,12748,19441,18674,13021,7313,5148,32770,235,235,true,true,true
1761226499326457600,"[1991.7834148972863,489.0749789337682,75.77412742703493,128.65776707185333,0]","[-6482.074767865241,-8260.062978491653,-29.411718097049743,16042.755325550912,0]",true,0,38,11608,20185,18696,13119,7409,5184,32770,235,235,true,true,true
1761226499523613400,"[1962.8160584290313,475.0013319293946,75.6808853302804,179.5170925743188,0]","[-3680.0441698506474,-43.05739456554875,-10.30899502162356,5623.088193518809,0]",true,0,38,11117,20623,18718,12895,7165,5091,32770,235,235,true,true,true
1761226499719081200,"[1934.1502719039277,475,75.8041647243677,180,0]","[-10499.899294842035,0,45.98693495092448,0,0]",true,0,38,15080,20930,18696,12978,7266,5124,32770,235,235,true,true,true
1761226499917549800,"[1899.1506075877892,475,75.9574545075377,180,0]","[-10499.961581859738,0,28.403863612096757,0,0]",true,0,38,12625,21149,18674,13012,7351,5178,32770,235,235,true,true,true
1761226500119375400,"[1846.6508843932518,475,76.12338804943215,180,0]","[-10499.961581859738,0,28.40386361174751,0,0]",true,0,38,13134,21456,18652,12895,7162,5078,32770,235,235,true,true,true
1761226500327171000,"[1811.651012453719,475,76.21806759480508,180,0]","[-10499.961581859738,0,28.40386361174751,0,0]",true,0,38,12783,21522,18696,13051,7242,5088,32770,235,235,false,false,false
1761226500529112300,"[1776.65105930173,475,76.27334385516951,180,0]","[-10499.98945892416,0,14.878253773902543,0,0]",true,0,38,11977,21522,18630,12861,7154,5088,32770,235,236,false,false,false
1761226500722132200,"[1741.651094438642,475,76.32293803441645,180,0]","[-10499.989458929747,0,14.878253774251789,0,0]",true,0,38,12783,21587,18652,12974,7186,5054,32770,235,236,false,false,false
1761226500920220400,"[1724.1511065721304,475,76.34070310322359,180,0]","[-10499.999912906438,0,1.3523956609424204,0,0]",true,0,38,13923,21522,18586,13152,7385,5140,32770,235,236,false,false,false
1761226501122179800,"[1689.1511068624438,475,76.34521108876062,180,0]","[-10499.999912906438,0,1.3523956609424204,0,0]",true,0,38,14186,20251,18652,12860,7098,5052,32770,235,236,false,false,false
1761226501317736200,"[1654.151107152757,475,76.3497190742977,180,0]","[-10499.999912906438,0,1.3523956612916663,0,0]",true,0,38,12573,14556,18586,12989,7214,5060,32770,235,236,false,false,false
1761226501517378000,"[1619.1511169733535,475,76.3246343812753,180,0]","[-10499.996863810346,0,-8.11541687278077,0,0]",true,0,38,13835,10679,18565,13098,7390,5153,32770,235,236,false,false,false
1761226501715076000,"[1584.1511274273219,475,76.2975829916996,180,0]","[-10499.996863807552,0,-8.11541687278077,0,0]",true,0,38,14397,7525,18586,12863,7098,5020,32770,236,236,false,false,false
1761226501912073700,"[1549.1511437329223,475,76.26404214219549,180,0]","[-10499.994424550794,0,-10.820553316385485,0,0]",true,0,38,12783,5466,18543,12995,7253,5091,32770,236,236,false,false,false
1761226502108737000,"[1514.1511623177485,475,76.22797363114029,180,0]","[-10499.994424550794,0,-10.820553316385485,0,0]",true,0,38,11626,3976,18543,12998,7271,5132,32770,236,235,false,false,false
1761226502306852000,"[1479.151192557117,475,76.18285769814318,180,0]","[-10499.987455255352,0,-16.230819201562554,0,0]",true,0,38,14607,2816,18521,12914,7131,5047,32770,236,235,false,false,false
1761226502505645300,"[1444.1512343729344,475,76.12875496747073,180,0]","[-10499.987455255352,0,-16.2308192019118,0,0]",true,0,38,14888,2027,18586,13136,7331,5117,32770,236,235,false,false,false
1761226502700608800,"[1409.1512725641846,475,76.07721019266287,180,0]","[-10499.991288366728,0,-13.52568760549184,0,0]",true,0,38,11503,34,18586,12933,7180,5093,32770,236,235,false,false,false
1761226502897295400,"[1374.1513016029626,475,76.03212456731028,180,0]","[-10499.991288366728,0,-13.525687605841085,0,0]",true,0,38,12397,34,18543,13097,7260,5072,32770,236,235,false,false,false
1761226503095788300,"[1339.1513310422438,475,75.98674283672096,180,0]","[-10499.98945892416,0,-14.878253773902543,0,0]",true,0,38,12134,56,18521,13254,7442,5158,32770,236,235,false,false,false
1761226503297376500,"[1304.1513661791557,475,75.93714865747401,180,0]","[-10499.989458926953,0,-14.878253774251789,0,0]",true,0,38,11836,56,18565,13015,7230,5096,32770,236,235,false,false,false
1761226503497375000,"[1269.151401316068,475,75.88755447822707,180,0]","[-10499.989458926953,0,-14.878253774251789,0,0]",true,0,38,15221,34,18499,13079,7273,5078,32770,236,235,false,false,false
1761226503698277400,"[1234.1514549020678,475,75.8265018506735,180,0]","[-10499.982929617167,0,-18.933508631656878,0,0]",true,0,38,11503,78,18521,13199,7465,5183,32770,236,235,false,false,false
1761226503899550200,"[1199.1515118033442,475,75.76339015523531,180,0]","[-10499.982929617167,0,-18.93350863130763,0,0]",true,0,38,13783,56,18543,12947,7145,5046,32770,236,235,false,false,false
1761226504097330700,"[1164.15157401403,475,75.69743573492342,180,0]","[-10499.980398855172,0,-20.288510367739946,0,0]",true,0,38,13923,56,18499,13060,7237,5073,32770,236,235,false,false,false
1761226504296575500,"[1129.1516393511788,475,75.62980736703179,180,0]","[-10499.980398855172,0,-20.2885103673907,0,0]",true,0,38,11082,78,18477,12933,7194,5093,32770,236,235,false,false,false
1761226504496276200,"[1094.1517083915671,475,75.56032427338208,180,0]","[-10499.97769826185,0,-21.64107215940021,0,0]",true,0,38,15642,56,18543,12763,6945,4953,32770,236,235,false,false,false
1761226504695733800,"[1059.1517827306943,475,75.48818736618462,180,0]","[-10499.97769826185,0,-21.641072159050964,0,0]",true,0,38,13958,56,18499,13081,7242,5033,32770,236,235,false,false,false
1761226504887066600,"[1024.1518651559425,475,75.4125630945664,180,0]","[-10499.965153595433,0,-27.051307879853994,0,0]",true,0,38,12012,56,18565,12906,7113,5015,32770,236,235,false,false,false
1761226505086316800,"[989.1519813106206,475,75.32239206829993,180,0]","[-10499.965153595433,0,-27.051307879853994,0,0]",true,0,38,12924,78,18521,13034,7193,5013,32770,237,235,false,false,false
1761226505287299600,"[954.1520974652985,475,75.2322210420335,180,0]","[-10499.965153598227,0,-27.051307879853994,0,0]",true,0,38,13344,78,18543,13208,7401,5109,32770,237,235,false,false,false
1761226505488629000,"[919.1523223807922,475,75.10687041435814,180,0]","[-10499.931701375172,0,-37.87171037471853,0,0]",true,0,38,12608,56,18521,13002,7201,5041,32770,237,235,false,false,false
1761226505680088300,"[884.1525500428733,475,74.98063137977591,180,0]","[-10499.931701375172,0,-37.87171037471853,0,0]",true,0,38,14467,34,18499,13067,7206,5023,32770,237,235,false,false,false
1761226505876118500,"[849.1527427372289,475,74.86463590988414,180,0]","[-10499.945552646182,0,-33.81407172710169,0,0]",true,0,38,12906,56,18521,13119,7362,5114,32770,237,235,false,false,false
1761226506077362700,"[814.1529242284053,475,74.75192233746105,180,0]","[-10499.945552646182,0,-33.81407172710169,0,0]",true,0,38,12275,56,18499,12922,7087,4976,32770,237,235,false,false,false
1761226506276519000,"[779.1530906630611,475,74.64407922272673,180,0]","[-10499.95392757561,0,-31.10496397933457,0,0]",true,0,38,14747,78,18543,13038,7159,4995,32770,237,235,false,false,false
1761226506475913200,"[744.1532442378083,475,74.54039600946284,180,0]","[-10499.95392757561,0,-31.10496397933457,0,0]",true,0,38,10048,78,18565,12989,7225,5065,32770,237,235,false,false,false
1761226506668657000,"[709.1534269119909,475,74.42802388000099,180,0]","[-10499.926735837944,0,-39.224252910004,0,0]",true,0,38,15203,56,18565,12918,7064,4974,32770,237,235,false,false,false
1761226506866514700,"[674.1536711258613,475,74.29727637030143,180,0]","[-10499.92673583934,0,-39.22425290965475,0,0]",true,0,38,15080,56,18499,13177,7279,5028,32770,237,235,false,false,false
1761226507065700000,"[639.1539171049255,475,74.16606434537522,180,0]","[-10499.921596080065,0,-40.576793492306024,0,0]",true,0,38,10416,143,18543,12993,7159,5025,32770,237,235,false,false,false
1761226507261814500,"[604.1541784513252,475,74.03080836706684,180,0]","[-10499.921596080065,0,-40.576793492306024,0,0]",true,0,38,14677,56,18652,13007,7126,4977,32770,237,235,false,false,false
1761226507458525700,"[569.1544397977246,475,73.89555238875845,180,0]","[-10499.921596080065,0,-40.576793492306024,0,0]",true,0,38,13204,56,18521,13234,7374,5070,32770,237,235,false,false,false
1761226507655142000,"[551.6546068062091,475,73.81924529669166,180,0]","[-10499.893283985091,0,-47.3394647607347,0,0]",true,0,38,14116,34,18521,12957,7084,4953,32770,237,235,false,false,false
1761226507856568300,"[499.1551403862835,475,73.58254797288679,180,0]","[-10499.893283985091,0,-47.3394647607347,0,0]",true,0,38,15238,56,18565,13058,7167,4966,32770,237,235,false,false,false
1761226508057977600,"[470.4440580592493,470.89677895417077,73.48941947609107,152.94631739405094,0]","[-9395.101839618757,-4688.099943122361,-24.064164197305217,-16042.77613145637,0]",true,0,38,11889,99,18543,13127,7339,5085,32770,237,235,false,false,false
1761226508257332000,"[450.51109705749707,443.67017496592246,73.4092055954338,99.47039695586264,0]","[-1824.2051426824182,-10340.140001511667,-24.06416419695597,-16042.776131456543,0]",true,0,38,15080,78,18565,12876,7022,4933,32770,238,235,false,false,false
1761226508459949600,"[460.527268879572,411.44771073580887,73.32899171477652,45.99447651767433,0]","[7223.71189738065,-7619.987275390187,-24.06416419695597,-16042.776131456718,0]",true,0,38,15291,78,18499,13106,7194,4989,32770,238,235,false,false,false
1761226508657178400,"[487.5000000000005,400,73.26,0,0]","[6.984919309616089e-9,0,0,0,0]",true,0,38,10591,56,18565,12993,7176,5034,32770,238,235,false,false,false
1761226508854357000,"[519.3497294081636,400,73.39128833454349,0,0]","[10499.910793899558,0,43.28186853043735,0,0]",true,0,38,14888,56,18565,13027,7105,4953,32770,238,235,false,false,false
1761226509045379800,"[554.3494320544968,400,73.53556122964626,0,0]","[10499.910793899558,0,43.281868530786596,0,0]",true,0,38,12590,56,18543,13256,7352,5046,32770,238,235,false,false,false
1761226509244162000,"[589.3491829260939,400,73.66735503309681,0,0]","[10499.931701375172,0,37.87171037471853,0,0]",true,0,38,10784,56,18608,12920,7053,4948,32770,238,235,false,false,false
1761226509439368000,"[624.3489552640127,400,73.79359406767902,0,0]","[10499.931701375172,0,37.871710374369286,0,0]",true,0,38,13327,56,18586,13111,7181,4961,32770,238,235,false,false,false
1761226509631236000,"[641.8488414329722,400,73.85671358497015,0,0]","[10499.93170137657,0,37.87171037471853,0,0]",true,0,38,12853,34,18630,13244,7372,5056,32770,238,235,false,false,false
1761226509823541000,"[676.8486587398161,400,73.96977926941845,0,0]","[10499.945552646182,0,33.814071726752445,0,0]",true,0,38,12310,78,18565,12918,6991,4891,32770,238,235,false,false,false
1761226510017514200,"[711.8484772486396,400,74.08249284184156,0,0]","[10499.945552646182,0,33.814071726752445,0,0]",true,0,38,13800,56,18630,13160,7217,4951,32770,238,235,false,false,false
1761226510217665000,"[746.8483451715483,400,74.17815647906117,0,0]","[10499.965162571056,0,27.04782370571047,0,0]",true,0,38,11749,78,18586,13177,7344,5052,32770,238,235,false,false,false
1761226510419141600,"[781.8482290467894,400,74.26831589141368,0,0]","[10499.965162571056,0,27.04782370571047,0,0]",true,0,38,12029,56,18630,13013,7100,4915,32770,238,235,false,false,false
1761226510618712000,"[816.8480854272724,400,74.36817777280105,0,0]","[10499.949821288232,0,32.461522054625675,0,0]",true,0,38,13239,78,18630,13192,7277,4999,32770,238,235,false,false,false
1761226510806127900,"[851.8479181649022,400,74.47638284631684,0,0]","[10499.949821289629,0,32.461522054625675,0,0]",true,0,38,12555,78,18630,13084,7229,5021,32770,238,235,false,false,false
1761226510998550000,"[886.8477416203747,400,74.58747021539737,0,0]","[10499.941109782085,0,35.16661971621215,0,0]",true,0,38,12783,34,18630,13060,7168,4976,32770,238,235,false,false,false
1761226511198056200,"[921.8475453196429,400,74.70469228111692,0,0]","[10499.941109782085,0,35.16661971551366,0,0]",true,0,38,13222,78,18630,13271,7346,5031,32770,238,235,false,false,false
1761226511397596000,"[956.847357164885,400,74.81916490316857,0,0]","[10499.965153598227,0,27.051307879853994,0,0]",true,0,38,10486,34,18630,13092,7214,5000,32770,238,235,false,false,false
1761226511591044600,"[991.8472410102067,400,74.90933592943503,0,0]","[10499.965153595433,0,27.051307879853994,0,0]",true,0,38,14046,56,18674,13204,7225,4945,32770,238,235,false,false,false
